"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/1998","1,742.31","1,771.19","1,774.78","1,742.31","","-1.11%"
"02/06/1998","1,761.79","1,757.92","1,764.84","1,746.82","","0.86%"
"01/06/1998","1,746.82","1,770.37","1,779.34","1,741.10","","-1.80%"
"29/05/1998","1,778.87","1,800.33","1,803.46","1,778.09","","-0.88%"
"28/05/1998","1,794.62","1,782.75","1,796.73","1,775.43","","0.76%"
"27/05/1998","1,781.10","1,759.63","1,781.32","1,741.72","","0.17%"
"26/05/1998","1,778.09","1,813.53","1,818.08","1,777.68","","-1.49%"
"22/05/1998","1,805.00","1,810.82","1,834.24","1,801.62","","-0.88%"
"21/05/1998","1,820.99","1,834.49","1,840.76","1,817.55","","-0.59%"
"20/05/1998","1,831.75","1,850.16","1,852.27","1,827.49","","-0.76%"
"19/05/1998","1,845.87","1,840.62","1,849.55","1,831.12","","0.78%"
"18/05/1998","1,831.62","1,838.53","1,850.63","1,822.56","","-0.82%"
"15/05/1998","1,846.77","1,869.36","1,871.53","1,844.72","","-1.00%"
"14/05/1998","1,865.36","1,857.77","1,878.50","1,854.21","","-0.04%"
"13/05/1998","1,866.18","1,869.85","1,871.77","1,860.00","","0.32%"
"12/05/1998","1,860.16","1,847.44","1,860.17","1,839.13","","0.65%"
"11/05/1998","1,848.07","1,870.01","1,877.65","1,847.90","","-0.87%"
"08/05/1998","1,864.37","1,832.17","1,864.88","1,831.52","","1.59%"
"07/05/1998","1,835.14","1,858.41","1,859.57","1,834.76","","-1.16%"
"06/05/1998","1,856.68","1,872.59","1,874.11","1,855.60","","-0.44%"
"05/05/1998","1,864.91","1,876.26","1,878.86","1,862.92","","-0.74%"
"04/05/1998","1,878.86","1,880.12","1,890.80","1,873.43","","0.29%"
"01/05/1998","1,873.44","1,871.81","1,875.52","1,863.86","","0.27%"
"30/04/1998","1,868.41","1,868.12","1,874.46","1,851.64","","0.91%"
"29/04/1998","1,851.64","1,837.17","1,854.23","1,831.77","","1.08%"
"28/04/1998","1,831.77","1,842.49","1,848.89","1,820.30","","0.63%"
"27/04/1998","1,820.31","1,842.57","1,842.57","1,804.14","","-2.60%"
"24/04/1998","1,868.96","1,878.57","1,891.73","1,860.26","","-0.66%"
"23/04/1998","1,881.39","1,913.14","1,913.14","1,880.17","","-1.89%"
"22/04/1998","1,917.61","1,907.46","1,931.83","1,902.97","","0.72%"
"21/04/1998","1,903.87","1,894.99","1,904.21","1,882.70","","0.89%"
"20/04/1998","1,887.14","1,869.01","1,888.00","1,866.21","","1.10%"
"17/04/1998","1,866.60","1,854.50","1,866.83","1,849.36","","0.45%"
"16/04/1998","1,858.24","1,857.27","1,863.34","1,849.10","","-0.27%"
"15/04/1998","1,863.26","1,852.89","1,866.92","1,843.03","","1.10%"
"14/04/1998","1,843.03","1,825.40","1,844.76","1,823.31","","0.99%"
"13/04/1998","1,824.95","1,824.07","1,827.38","1,810.14","","0.26%"
"09/04/1998","1,820.24","1,814.51","1,822.12","1,807.01","","0.73%"
"08/04/1998","1,807.01","1,801.11","1,816.33","1,798.35","","0.46%"
"07/04/1998","1,798.71","1,823.54","1,829.32","1,788.74","","-1.66%"
"06/04/1998","1,829.14","1,859.24","1,861.12","1,828.72","","-1.42%"
"03/04/1998","1,855.40","1,857.35","1,865.80","1,850.63","","0.13%"
"02/04/1998","1,852.96","1,847.96","1,858.21","1,845.72","","0.29%"
"01/04/1998","1,847.66","1,838.15","1,849.37","1,826.12","","0.65%"
"31/03/1998","1,835.68","1,823.48","1,839.95","1,818.61","","0.93%"
"30/03/1998","1,818.70","1,823.79","1,826.63","1,814.41","","-0.27%"
"27/03/1998","1,823.62","1,837.11","1,839.76","1,818.48","","-0.27%"
"26/03/1998","1,828.54","1,822.24","1,832.60","1,816.02","","0.22%"
"25/03/1998","1,824.51","1,837.62","1,840.83","1,812.76","","0.67%"
"24/03/1998","1,812.44","1,796.84","1,813.45","1,792.49","","1.11%"
"23/03/1998","1,792.51","1,784.95","1,798.32","1,783.19","","0.19%"
"20/03/1998","1,789.16","1,803.28","1,807.03","1,788.86","","-0.60%"
"19/03/1998","1,799.98","1,789.55","1,800.07","1,787.84","","0.65%"
"18/03/1998","1,788.28","1,772.74","1,788.74","1,768.78","","0.50%"
"17/03/1998","1,779.30","1,787.94","1,788.81","1,769.93","","-0.50%"
"16/03/1998","1,788.18","1,779.41","1,788.40","1,771.77","","0.93%"
"13/03/1998","1,771.66","1,775.01","1,780.90","1,764.06","","0.43%"
"12/03/1998","1,764.06","1,763.71","1,766.23","1,749.78","","0.41%"
"11/03/1998","1,756.85","1,756.03","1,763.40","1,748.35","","0.48%"
"10/03/1998","1,748.51","1,741.58","1,748.66","1,724.92","","1.35%"
"09/03/1998","1,725.16","1,747.94","1,753.51","1,725.09","","-1.62%"
"06/03/1998","1,753.49","1,722.59","1,753.49","1,711.86","","2.43%"
"05/03/1998","1,711.92","1,714.59","1,714.59","1,708.48","","-2.72%"
"04/03/1998","1,759.70","1,750.48","1,762.32","1,748.57","","0.15%"
"03/03/1998","1,757.14","1,748.96","1,758.99","1,741.15","","-0.08%"
"02/03/1998","1,758.54","1,778.72","1,781.25","1,756.94","","-0.68%"
"27/02/1998","1,770.51","1,778.02","1,783.74","1,769.99","","-0.37%"
"26/02/1998","1,777.11","1,766.71","1,777.13","1,763.86","","0.60%"
"25/02/1998","1,766.48","1,746.84","1,766.76","1,738.36","","1.60%"
"24/02/1998","1,738.71","1,755.75","1,757.96","1,738.54","","-0.74%"
"23/02/1998","1,751.76","1,744.21","1,751.77","1,728.15","","1.37%"
"20/02/1998","1,728.13","1,731.84","1,731.87","1,713.84","","0.06%"
"19/02/1998","1,727.01","1,723.90","1,730.88","1,715.81","","0.66%"
"18/02/1998","1,715.73","1,702.79","1,715.74","1,701.36","","0.72%"
"17/02/1998","1,703.43","1,721.02","1,723.40","1,700.91","","-0.41%"
"13/02/1998","1,710.42","1,709.40","1,715.11","1,707.60","","-0.23%"
"12/02/1998","1,714.34","1,702.89","1,714.84","1,692.26","","0.34%"
"11/02/1998","1,708.55","1,708.99","1,714.15","1,703.78","","-0.03%"
"10/02/1998","1,709.04","1,692.29","1,713.54","1,689.89","","1.10%"
"09/02/1998","1,690.43","1,699.92","1,701.58","1,686.21","","-0.23%"
"06/02/1998","1,694.35","1,675.51","1,694.56","1,675.51","","1.04%"
"05/02/1998","1,676.90","1,692.22","1,701.20","1,675.10","","-0.21%"
"04/02/1998","1,680.44","1,663.46","1,681.17","1,661.11","","0.85%"
"03/02/1998","1,666.34","1,654.23","1,666.65","1,649.31","","0.81%"
"02/02/1998","1,652.89","1,640.06","1,653.94","1,619.36","","2.07%"
"30/01/1998","1,619.36","1,624.53","1,628.20","1,615.28","","-0.01%"
"29/01/1998","1,619.49","1,609.08","1,629.54","1,608.35","","0.54%"
"28/01/1998","1,610.82","1,586.49","1,611.50","1,578.90","","2.02%"
"27/01/1998","1,578.90","1,562.23","1,580.04","1,559.08","","1.12%"
"26/01/1998","1,561.46","1,578.33","1,579.31","1,556.91","","-0.92%"
"23/01/1998","1,575.93","1,582.52","1,584.95","1,568.10","","-0.04%"
"22/01/1998","1,576.51","1,577.88","1,588.11","1,572.01","","-0.72%"
"21/01/1998","1,587.92","1,583.40","1,590.66","1,578.43","","-0.14%"
"20/01/1998","1,590.14","1,567.80","1,590.18","1,567.80","","1.74%"
"16/01/1998","1,562.88","1,557.69","1,564.96","1,547.06","","1.02%"
"15/01/1998","1,547.06","1,545.82","1,554.85","1,541.29","","-0.11%"
"14/01/1998","1,548.76","1,549.80","1,551.87","1,535.98","","0.46%"
"13/01/1998","1,541.63","1,519.62","1,542.18","1,507.58","","2.26%"
"12/01/1998","1,507.58","1,482.01","1,507.91","1,465.61","","0.29%"
"09/01/1998","1,503.22","1,552.82","1,552.82","1,497.37","","-3.36%"
"08/01/1998","1,555.54","1,555.91","1,566.56","1,550.70","","-0.39%"
"07/01/1998","1,561.70","1,574.01","1,580.14","1,547.52","","-1.17%"
"06/01/1998","1,580.14","1,588.07","1,588.07","1,575.97","","-0.88%"
"05/01/1998","1,594.12","1,585.77","1,602.88","1,581.13","","0.80%"
"02/01/1998","1,581.53","1,574.10","1,581.57","1,563.54","","0.71%"
"31/12/1997","1,570.35","1,565.87","1,580.73","1,560.94","","0.34%"
"30/12/1997","1,565.03","1,539.55","1,565.48","1,537.45","","1.79%"
"29/12/1997","1,537.45","1,521.79","1,537.52","1,511.38","","1.72%"
"26/12/1997","1,511.38","1,501.15","1,511.38","1,501.15","","0.79%"
"24/12/1997","1,499.53","1,516.66","1,518.21","1,497.67","","-0.69%"
"23/12/1997","1,509.91","1,531.60","1,533.11","1,509.25","","-1.44%"
"22/12/1997","1,532.04","1,533.46","1,544.45","1,524.73","","0.48%"
"19/12/1997","1,524.74","1,506.86","1,525.88","1,486.23","","0.10%"
"18/12/1997","1,523.19","1,548.67","1,549.55","1,516.41","","-1.56%"
"17/12/1997","1,547.37","1,563.53","1,568.54","1,546.56","","-0.36%"
"16/12/1997","1,553.00","1,541.25","1,561.18","1,539.07","","1.07%"
"15/12/1997","1,536.56","1,540.41","1,542.72","1,515.69","","0.00%"
"12/12/1997","1,536.58","1,564.06","1,567.82","1,533.62","","-1.41%"
"11/12/1997","1,558.54","1,577.55","1,577.55","1,550.76","","-2.38%"
"10/12/1997","1,596.61","1,611.88","1,621.19","1,584.90","","-1.48%"
"09/12/1997","1,620.55","1,636.97","1,651.55","1,619.83","","-1.88%"
"08/12/1997","1,651.54","1,639.39","1,652.84","1,633.90","","1.08%"
"05/12/1997","1,633.90","1,608.03","1,633.96","1,606.92","","1.27%"
"04/12/1997","1,613.42","1,621.72","1,624.64","1,610.68","","-0.11%"
"03/12/1997","1,615.13","1,603.99","1,615.14","1,591.05","","0.55%"
"02/12/1997","1,606.37","1,625.48","1,625.48","1,605.12","","-1.49%"
"01/12/1997","1,630.72","1,608.56","1,630.82","1,608.56","","1.88%"
"28/11/1997","1,600.55","1,595.84","1,604.24","1,594.50","","0.38%"
"26/11/1997","1,594.50","1,593.57","1,598.03","1,589.03","","0.34%"
"25/11/1997","1,589.04","1,593.30","1,597.15","1,580.15","","0.13%"
"24/11/1997","1,586.99","1,612.94","1,620.75","1,584.56","","-2.08%"
"21/11/1997","1,620.75","1,636.58","1,654.43","1,616.39","","-0.36%"
"20/11/1997","1,626.56","1,607.66","1,627.48","1,601.22","","1.58%"
"19/11/1997","1,601.22","1,596.29","1,603.11","1,594.05","","0.05%"
"18/11/1997","1,600.44","1,614.67","1,616.42","1,600.20","","-0.85%"
"17/11/1997","1,614.11","1,601.95","1,631.46","1,601.95","","1.93%"
"14/11/1997","1,583.51","1,565.68","1,585.44","1,565.68","","1.56%"
"13/11/1997","1,559.25","1,554.79","1,559.25","1,526.85","","1.14%"
"12/11/1997","1,541.72","1,570.27","1,584.86","1,541.14","","-2.72%"
"11/11/1997","1,584.86","1,594.45","1,596.18","1,580.52","","-0.37%"
"10/11/1997","1,590.72","1,609.77","1,616.82","1,589.76","","-0.73%"
"07/11/1997","1,602.40","1,597.27","1,623.43","1,587.31","","-1.30%"
"06/11/1997","1,623.44","1,638.14","1,638.60","1,622.36","","-0.85%"
"05/11/1997","1,637.33","1,639.94","1,644.55","1,631.15","","0.38%"
"04/11/1997","1,631.15","1,627.24","1,634.49","1,622.21","","0.07%"
"03/11/1997","1,629.98","1,609.62","1,630.15","1,593.16","","2.28%"
"31/10/1997","1,593.61","1,594.12","1,599.71","1,570.41","","1.48%"
"30/10/1997","1,570.41","1,572.89","1,602.74","1,564.45","","-2.02%"
"29/10/1997","1,602.75","1,614.59","1,626.24","1,596.94","","0.15%"
"28/10/1997","1,600.34","1,484.72","1,601.48","1,465.84","","4.25%"
"27/10/1997","1,535.09","1,633.92","1,650.92","1,531.56","","-7.02%"
"24/10/1997","1,650.92","1,686.07","1,691.60","1,642.69","","-1.22%"
"23/10/1997","1,671.25","1,676.29","1,676.29","1,662.99","","-2.16%"
"22/10/1997","1,708.08","1,716.49","1,717.30","1,704.83","","-0.26%"
"21/10/1997","1,712.54","1,699.76","1,712.90","1,699.76","","1.61%"
"20/10/1997","1,685.45","1,675.16","1,686.45","1,666.78","","1.12%"
"17/10/1997","1,666.85","1,690.53","1,690.53","1,646.04","","-1.93%"
"16/10/1997","1,699.66","1,730.85","1,732.53","1,691.92","","-1.38%"
"15/10/1997","1,723.37","1,715.30","1,732.79","1,713.91","","-0.54%"
"14/10/1997","1,732.79","1,744.83","1,747.05","1,723.35","","-0.54%"
"13/10/1997","1,742.12","1,744.88","1,747.98","1,739.03","","0.18%"
"10/10/1997","1,739.03","1,739.20","1,745.85","1,736.11","","-0.39%"
"09/10/1997","1,745.85","1,734.99","1,748.78","1,731.34","","0.23%"
"08/10/1997","1,741.77","1,739.91","1,741.81","1,727.58","","0.26%"
"07/10/1997","1,737.27","1,725.85","1,739.86","1,725.85","","0.89%"
"06/10/1997","1,721.91","1,722.39","1,724.47","1,716.60","","0.35%"
"03/10/1997","1,715.87","1,718.17","1,726.59","1,702.41","","0.79%"
"02/10/1997","1,702.41","1,693.34","1,702.93","1,693.34","","0.72%"
"01/10/1997","1,690.30","1,690.79","1,696.63","1,680.76","","0.27%"
"30/09/1997","1,685.69","1,691.18","1,691.18","1,685.21","","-0.55%"
"29/09/1997","1,694.98","1,685.30","1,695.53","1,680.62","","0.76%"
"26/09/1997","1,682.24","1,686.00","1,689.18","1,677.69","","0.20%"
"25/09/1997","1,678.89","1,685.78","1,688.81","1,675.56","","-0.50%"
"24/09/1997","1,687.41","1,700.69","1,702.49","1,686.52","","-0.59%"
"23/09/1997","1,697.36","1,691.98","1,697.36","1,686.38","","0.47%"
"22/09/1997","1,689.45","1,684.31","1,697.32","1,684.31","","0.54%"
"19/09/1997","1,680.36","1,668.87","1,680.37","1,665.29","","0.62%"
"18/09/1997","1,670.02","1,671.57","1,680.18","1,666.47","","0.21%"
"17/09/1997","1,666.47","1,673.66","1,675.69","1,662.53","","-0.13%"
"16/09/1997","1,668.60","1,643.79","1,669.18","1,643.79","","2.06%"
"15/09/1997","1,634.92","1,649.76","1,654.74","1,634.76","","-0.87%"
"12/09/1997","1,649.33","1,642.98","1,649.89","1,633.65","","0.58%"
"11/09/1997","1,639.86","1,635.31","1,640.89","1,620.52","","0.04%"
"10/09/1997","1,639.25","1,655.67","1,655.67","1,639.16","","-1.02%"
"09/09/1997","1,656.22","1,646.59","1,659.37","1,645.04","","0.66%"
"08/09/1997","1,645.35","1,641.72","1,648.70","1,635.77","","0.59%"
"05/09/1997","1,635.77","1,633.01","1,639.90","1,624.64","","0.69%"
"04/09/1997","1,624.63","1,618.00","1,626.75","1,616.55","","0.39%"
"03/09/1997","1,618.24","1,619.96","1,629.44","1,616.23","","0.01%"
"02/09/1997","1,618.09","1,595.07","1,618.38","1,587.32","","1.94%"
"29/08/1997","1,587.32","1,580.00","1,591.32","1,578.97","","0.38%"
"28/08/1997","1,581.32","1,586.10","1,595.54","1,572.09","","-0.89%"
"27/08/1997","1,595.54","1,593.73","1,598.25","1,583.12","","0.27%"
"26/08/1997","1,591.30","1,596.04","1,601.94","1,591.04","","-0.64%"
"25/08/1997","1,601.57","1,601.11","1,611.32","1,596.38","","0.18%"
"22/08/1997","1,598.69","1,581.68","1,607.36","1,569.02","","-0.54%"
"21/08/1997","1,607.36","1,626.88","1,628.80","1,605.82","","-1.31%"
"20/08/1997","1,628.70","1,603.29","1,628.81","1,599.11","","1.75%"
"19/08/1997","1,600.71","1,579.38","1,600.71","1,578.03","","1.99%"
"18/08/1997","1,569.52","1,563.45","1,569.53","1,545.13","","0.48%"
"15/08/1997","1,562.03","1,583.27","1,586.71","1,561.85","","-1.55%"
"14/08/1997","1,586.69","1,587.12","1,591.57","1,577.95","","0.21%"
"13/08/1997","1,583.40","1,594.25","1,597.48","1,571.59","","0.45%"
"12/08/1997","1,576.24","1,592.65","1,601.15","1,575.89","","-0.66%"
"11/08/1997","1,586.74","1,599.16","1,601.09","1,570.50","","-0.74%"
"08/08/1997","1,598.52","1,612.37","1,612.37","1,586.60","","-1.58%"
"07/08/1997","1,624.18","1,637.14","1,638.26","1,623.80","","-0.38%"
"06/08/1997","1,630.44","1,623.24","1,635.03","1,617.21","","0.55%"
"05/08/1997","1,621.53","1,610.21","1,621.77","1,605.45","","1.00%"
"04/08/1997","1,605.45","1,593.09","1,605.74","1,593.09","","0.70%"
"01/08/1997","1,594.33","1,594.67","1,599.03","1,580.50","","0.03%"
"31/07/1997","1,593.81","1,591.56","1,595.76","1,585.09","","0.36%"
"30/07/1997","1,588.05","1,573.13","1,589.81","1,570.79","","1.00%"
"29/07/1997","1,572.32","1,569.28","1,572.54","1,569.11","","0.56%"
"28/07/1997","1,563.53","1,573.09","1,574.13","1,560.51","","-0.39%"
"25/07/1997","1,569.58","1,571.69","1,576.95","1,561.42","","0.03%"
"24/07/1997","1,569.13","1,565.87","1,571.92","1,552.95","","0.09%"
"23/07/1997","1,567.65","1,571.33","1,578.86","1,561.93","","0.24%"
"22/07/1997","1,563.86","1,539.00","1,564.04","1,536.23","","1.80%"
"21/07/1997","1,536.23","1,548.10","1,549.23","1,530.23","","-0.76%"
"18/07/1997","1,547.99","1,559.50","1,568.89","1,534.99","","-1.33%"
"17/07/1997","1,568.85","1,581.25","1,582.63","1,564.57","","-0.75%"
"16/07/1997","1,580.63","1,561.41","1,581.45","1,561.41","","2.50%"
"15/07/1997","1,542.11","1,534.57","1,543.19","1,523.88","","1.20%"
"14/07/1997","1,523.88","1,506.97","1,523.88","1,502.62","","1.41%"
"11/07/1997","1,502.62","1,489.71","1,503.31","1,485.31","","0.78%"
"10/07/1997","1,490.93","1,485.67","1,491.97","1,476.21","","0.29%"
"09/07/1997","1,486.63","1,491.84","1,497.13","1,483.21","","0.10%"
"08/07/1997","1,485.10","1,471.45","1,485.16","1,469.94","","0.98%"
"07/07/1997","1,470.74","1,472.61","1,477.25","1,466.57","","0.21%"
"03/07/1997","1,467.61","1,464.07","1,469.36","1,455.60","","0.82%"
"02/07/1997","1,455.61","1,443.24","1,455.80","1,437.15","","1.21%"
"01/07/1997","1,438.25","1,442.65","1,444.12","1,432.42","","-0.26%"
"30/06/1997","1,442.07","1,439.47","1,448.68","1,432.07","","0.27%"
"27/06/1997","1,438.15","1,441.29","1,444.95","1,437.20","","0.12%"
"26/06/1997","1,436.38","1,442.50","1,447.82","1,435.10","","-0.68%"
"25/06/1997","1,446.24","1,453.88","1,458.85","1,439.10","","-0.43%"
"24/06/1997","1,452.43","1,443.93","1,452.68","1,437.30","","1.26%"
"23/06/1997","1,434.32","1,444.84","1,451.07","1,433.33","","-0.88%"
"20/06/1997","1,447.10","1,447.45","1,453.51","1,444.42","","0.00%"
"19/06/1997","1,447.14","1,433.36","1,448.45","1,432.43","","1.03%"
"18/06/1997","1,432.43","1,433.47","1,438.39","1,428.82","","-0.74%"
"17/06/1997","1,443.11","1,429.64","1,445.60","1,426.26","","0.78%"
"16/06/1997","1,431.95","1,423.74","1,432.10","1,421.74","","0.63%"
"13/06/1997","1,423.03","1,411.71","1,426.73","1,410.76","","0.83%"
"12/06/1997","1,411.32","1,404.53","1,414.63","1,399.67","","0.25%"
"11/06/1997","1,407.85","1,401.14","1,408.01","1,394.44","","0.44%"
"10/06/1997","1,401.69","1,410.31","1,415.66","1,398.22","","-0.73%"
"09/06/1997","1,412.04","1,410.69","1,416.77","1,404.86","","0.51%"
"06/06/1997","1,404.84","1,390.13","1,405.29","1,387.52","","1.06%"
"05/06/1997","1,390.05","1,385.74","1,393.79","1,379.67","","0.75%"
"04/06/1997","1,379.67","1,387.46","1,392.99","1,375.45","","-0.38%"
"03/06/1997","1,384.91","1,397.49","1,397.49","1,384.67","","-1.42%"
"02/06/1997","1,404.79","1,407.07","1,408.49","1,394.72","","0.32%"
"30/05/1997","1,400.32","1,355.80","1,403.25","1,352.65","","-0.19%"
"29/05/1997","1,403.04","1,412.49","1,414.25","1,401.85","","-0.51%"
"28/05/1997","1,410.18","1,411.65","1,414.26","1,403.73","","0.07%"
"27/05/1997","1,409.21","1,388.00","1,409.39","1,386.83","","1.40%"
"23/05/1997","1,389.72","1,377.73","1,389.86","1,372.60","","1.25%"
"22/05/1997","1,372.60","1,376.18","1,378.26","1,366.76","","-0.08%"
"21/05/1997","1,373.75","1,373.15","1,380.90","1,363.88","","0.72%"
"20/05/1997","1,363.88","1,342.17","1,363.96","1,338.42","","1.69%"
"19/05/1997","1,341.24","1,343.32","1,344.91","1,335.95","","0.04%"
"16/05/1997","1,340.73","1,347.53","1,353.61","1,339.85","","-0.95%"
"15/05/1997","1,353.58","1,335.56","1,354.33","1,334.92","","1.35%"
"14/05/1997","1,335.55","1,337.34","1,339.98","1,328.07","","0.15%"
"13/05/1997","1,333.59","1,343.83","1,346.22","1,331.72","","-0.79%"
"12/05/1997","1,344.19","1,339.05","1,345.11","1,335.05","","0.68%"
"09/05/1997","1,335.05","1,338.80","1,343.01","1,325.61","","0.32%"
"08/05/1997","1,330.83","1,317.76","1,337.74","1,316.05","","0.60%"
"07/05/1997","1,322.91","1,321.83","1,333.56","1,319.75","","-0.41%"
"06/05/1997","1,328.30","1,334.45","1,339.25","1,324.25","","-0.82%"
"05/05/1997","1,339.24","1,311.70","1,339.86","1,305.33","","2.60%"
"02/05/1997","1,305.33","1,275.51","1,306.11","1,270.50","","2.74%"
"01/05/1997","1,270.50","1,263.93","1,273.07","1,260.94","","0.77%"
"30/04/1997","1,260.76","1,238.95","1,263.99","1,237.81","","1.46%"
"29/04/1997","1,242.63","1,233.25","1,242.69","1,217.03","","2.10%"
"28/04/1997","1,217.03","1,211.87","1,220.23","1,203.97","","0.64%"
"25/04/1997","1,209.29","1,224.42","1,228.27","1,209.19","","-1.53%"
"24/04/1997","1,228.10","1,238.00","1,242.16","1,227.12","","0.08%"
"23/04/1997","1,227.14","1,214.64","1,228.70","1,213.04","","1.19%"
"22/04/1997","1,212.74","1,205.23","1,212.97","1,194.16","","0.73%"
"21/04/1997","1,203.95","1,221.98","1,223.42","1,202.60","","-1.52%"
"18/04/1997","1,222.57","1,232.46","1,233.01","1,217.07","","0.45%"
"17/04/1997","1,217.07","1,214.10","1,224.14","1,210.27","","0.56%"
"16/04/1997","1,210.27","1,209.33","1,215.44","1,202.77","","-0.22%"
"15/04/1997","1,212.88","1,221.95","1,228.50","1,205.93","","-0.29%"
"14/04/1997","1,216.41","1,209.04","1,216.42","1,199.68","","0.79%"
"11/04/1997","1,206.90","1,224.35","1,235.77","1,206.78","","-2.34%"
"10/04/1997","1,235.77","1,248.31","1,249.43","1,235.57","","-1.09%"
"09/04/1997","1,249.43","1,263.95","1,267.41","1,248.21","","-0.63%"
"08/04/1997","1,257.37","1,253.05","1,257.53","1,245.57","","0.48%"
"07/04/1997","1,251.35","1,245.83","1,256.12","1,236.73","","1.18%"
"04/04/1997","1,236.73","1,208.65","1,236.81","1,206.09","","1.89%"
"03/04/1997","1,213.76","1,199.12","1,213.79","1,196.22","","1.06%"
"02/04/1997","1,201.00","1,217.44","1,217.55","1,198.92","","-1.31%"
"01/04/1997","1,216.93","1,211.28","1,222.26","1,206.72","","-0.39%"
"31/03/1997","1,221.70","1,246.35","1,249.62","1,220.40","","-2.23%"
"27/03/1997","1,249.51","1,274.83","1,277.36","1,241.24","","-1.54%"
"26/03/1997","1,269.08","1,252.87","1,269.08","1,248.06","","1.68%"
"25/03/1997","1,248.06","1,247.11","1,254.13","1,241.52","","0.44%"
"24/03/1997","1,242.64","1,251.07","1,254.08","1,230.96","","-0.91%"
"21/03/1997","1,254.07","1,263.61","1,267.28","1,253.23","","-0.41%"
"20/03/1997","1,259.26","1,252.53","1,262.66","1,243.04","","0.80%"
"19/03/1997","1,249.29","1,264.35","1,269.36","1,239.76","","-1.58%"
"18/03/1997","1,269.34","1,282.60","1,283.01","1,264.52","","-0.79%"
"17/03/1997","1,279.43","1,289.36","1,292.97","1,265.17","","-1.05%"
"14/03/1997","1,292.97","1,299.73","1,303.00","1,291.86","","-0.02%"
"13/03/1997","1,293.28","1,302.48","1,307.66","1,291.70","","-0.83%"
"12/03/1997","1,304.13","1,314.97","1,316.76","1,300.77","","-0.96%"
"11/03/1997","1,316.76","1,323.91","1,326.08","1,314.42","","-0.45%"
"10/03/1997","1,322.72","1,312.72","1,322.72","1,306.79","","0.83%"
"07/03/1997","1,311.80","1,319.74","1,324.23","1,308.96","","-0.28%"
"06/03/1997","1,315.43","1,331.46","1,332.49","1,314.90","","-1.03%"
"05/03/1997","1,329.09","1,322.38","1,329.28","1,317.37","","0.89%"
"04/03/1997","1,317.37","1,316.20","1,324.02","1,311.18","","0.47%"
"03/03/1997","1,311.18","1,306.21","1,311.96","1,301.83","","0.17%"
"28/02/1997","1,309.00","1,310.97","1,313.90","1,296.88","","-0.28%"
"27/02/1997","1,312.66","1,339.62","1,340.95","1,312.59","","-2.08%"
"26/02/1997","1,340.55","1,350.17","1,351.97","1,333.24","","-0.53%"
"25/02/1997","1,347.69","1,349.81","1,355.67","1,342.68","","0.19%"
"24/02/1997","1,345.08","1,328.40","1,345.34","1,325.16","","0.81%"
"21/02/1997","1,334.32","1,346.46","1,347.77","1,332.05","","-0.97%"
"20/02/1997","1,347.40","1,362.62","1,365.62","1,345.62","","-1.33%"
"19/02/1997","1,365.58","1,366.34","1,370.43","1,362.37","","-0.02%"
"18/02/1997","1,365.79","1,369.16","1,371.20","1,358.05","","-0.10%"
"14/02/1997","1,367.19","1,370.25","1,373.04","1,364.24","","-0.26%"
"13/02/1997","1,370.81","1,364.52","1,373.75","1,358.95","","0.87%"
"12/02/1997","1,358.96","1,337.48","1,359.00","1,331.63","","2.06%"
"11/02/1997","1,331.51","1,342.11","1,342.71","1,319.69","","-0.29%"
"10/02/1997","1,335.34","1,360.46","1,362.21","1,335.33","","-1.65%"
"07/02/1997","1,357.71","1,354.91","1,360.53","1,346.29","","0.84%"
"06/02/1997","1,346.40","1,351.11","1,351.71","1,340.54","","-0.15%"
"05/02/1997","1,348.44","1,373.95","1,375.05","1,339.64","","-1.84%"
"04/02/1997","1,373.75","1,376.70","1,377.78","1,362.81","","-0.17%"
"03/02/1997","1,376.05","1,383.97","1,384.51","1,374.57","","-0.28%"
"31/01/1997","1,379.85","1,374.98","1,381.97","1,371.01","","0.64%"
"30/01/1997","1,371.02","1,362.05","1,371.03","1,355.16","","1.17%"
"29/01/1997","1,355.17","1,359.32","1,360.76","1,349.54","","0.06%"
"28/01/1997","1,354.37","1,365.91","1,370.69","1,349.28","","0.12%"
"27/01/1997","1,352.81","1,367.41","1,368.00","1,352.18","","-0.81%"
"24/01/1997","1,363.83","1,375.60","1,379.95","1,360.48","","-1.05%"
"23/01/1997","1,378.37","1,393.15","1,400.53","1,378.23","","-0.70%"
"22/01/1997","1,388.06","1,377.85","1,388.06","1,373.30","","0.81%"
"21/01/1997","1,376.97","1,363.44","1,377.49","1,360.61","","0.93%"
"20/01/1997","1,364.28","1,351.14","1,365.62","1,349.04","","1.13%"
"17/01/1997","1,349.05","1,340.61","1,350.53","1,339.80","","0.63%"
"16/01/1997","1,340.58","1,340.14","1,347.39","1,333.53","","0.53%"
"15/01/1997","1,333.53","1,347.70","1,347.84","1,333.41","","-0.95%"
"14/01/1997","1,346.36","1,337.38","1,349.01","1,330.91","","1.16%"
"13/01/1997","1,330.91","1,335.45","1,337.77","1,328.71","","-0.08%"
"10/01/1997","1,332.02","1,317.38","1,332.02","1,311.78","","0.44%"
"09/01/1997","1,326.20","1,325.23","1,327.24","1,320.33","","0.44%"
"08/01/1997","1,320.35","1,329.60","1,330.77","1,319.94","","-0.56%"
